"Primary_key","Club"
77301,"cf228"
77309,"cf228"
77313,"cf102"
77326,"cf118"
77328,"cf105"
77330,"cf101"
77331,"cf109"
77332,"cf118"
77333,"cf119"
77335,"cf118"
77339,"cf101"
77340,"cf119"
77344,"cf101"
77351,"cf101"
77354,"cf119"
77356,"cf105"
77357,"cf105"
77360,"cf102"
77361,"cf102"
77364,"cf121"
77367,"cf105"
77368,"cf121"
77370,"cf111"
77376,"cf121"
77379,"cf106"
77380,"cf102"
77381,"cf106"
77382,"cf106"
77383,"cf103"
77385,"cf106"
77389,"cf111"
77391,"cf102"
77394,"cf111"
77395,"cf103"
77396,"cf105"
77399,"cf106"
77403,"cf103"
77404,"cf103"
77410,"cf102"
77411,"cf106"
77412,"cf106"
77413,"cf108"
77416,"cf107"
77423,"cf105"
77427,"cf102"
77430,"cf107"
77434,"cf111"
77437,"cf132"
77440,"cf121"
77443,"cf105"
77450,"cf110"
77452,"cf110"
77454,"cf102"
77456,"cf103"
77457,"cf106"
77473,"cf604"
77487,"cf132"
77530,"cf111"
77532,"cf105"
77537,"cf127"
77541,"cf111"
77542,"cf111"
77544,"cf103"
77547,"cf111"
77548,"cf264"
77549,"cf103"
77551,"cf124"
77553,"cf264"
77559,"cf117"
77562,"cf245"
77566,"cf101"
77568,"cf102"
77572,"cf113"
77576,"cf113"
77578,"cf101"
77582,"cf101"
77583,"cf113"
77584,"cf101"
77588,"cf132"
77591,"cf258"
77598,"cf123"
77605,"cf126"
77613,"cf402"
77614,"cf102"
77618,"cf101"
77619,"cf129"
77622,"cf102"
77627,"cf102"
77629,"cf102"
77631,"cf129"
77634,"cf112"
77647,"cf604"
77652,"cf111"
77657,"cf111"
77663,"cf105"
77666,"cf112"
77667,"cf110"
77670,"cf107"
77671,"cf105"
77672,"cf112"
77673,"cf101"
77675,"cf102"
77676,"cf107"
77679,"cf102"
77681,"cf108"
77682,"cf108"
77688,"cf102"
77690,"cf105"
77694,"cf108"
77695,"cf101"
77697,"cf108"
77699,"cf112"
77700,"cf108"
77701,"cf105"
77719,"cf102"
77752,"cf109"
77759,"cf109"
77760,"cf119"
77761,"cf108"
77762,"cf119"
77763,"cf115"
77764,"cf109"
77769,"cf107"
77770,"cf119"
77772,"cf115"
77773,"cf108"
77776,"cf119"
77777,"cf115"
77779,"cf119"
77805,"cf123"
77815,"cf101"
77817,"cf103"
77818,"cf101"
77819,"cf103"
77821,"cf101"
77824,"cf106"
77827,"cf103"
77829,"cf110"
77834,"cf111"
77890,"cf111"
77895,"cf413"
77907,"cf126"
77912,"cf103"
77914,"cf122"
77916,"cf125"
77922,"cf121"
77924,"cf106"
77928,"cf121"
77929,"cf106"
77931,"cf106"
77934,"cf105"
77935,"cf106"
77937,"cf102"
77945,"cf117"
77946,"cf102"
77947,"cf102"
77950,"cf101"
77951,"cf106"
77954,"cf102"
77955,"cf102"
77956,"cf102"
77957,"cf117"
77958,"cf121"
77961,"cf106"
77962,"cf102"
77967,"cf102"
77971,"cf101"
77975,"cf201"
77985,"cf103"
77986,"cf103"
77988,"cf103"
77993,"cf106"
77994,"cf103"
77997,"cf103"
78016,"cf233"
78017,"cf233"
78018,"cf113"
78038,"cf111"
78047,"cf106"
78049,"cf103"
78053,"cf124"
78056,"cf124"
78061,"cf102"
78063,"cf102"
78067,"cf110"
78071,"cf105"
78073,"cf102"
78074,"cf105"
78076,"cf102"
78084,"cf102"
78085,"cf102"
78092,"cf102"
78108,"cf111"
78131,"cf413"
78132,"cf115"
78137,"cf111"
78138,"cf105"
78139,"cf136"
78141,"cf106"
78142,"cf111"
78143,"cf105"
78148,"cf106"
78150,"cf125"
78158,"cf604"
78169,"cf105"
78170,"cf102"
78172,"cf119"
78179,"cf102"
78180,"cf109"
78191,"cf266"
78193,"cf403"
78204,"cf408"
78206,"cf402"
78221,"cf110"
78222,"cf101"
78225,"cf124"
78229,"cf107"
78230,"cf101"
78231,"cf105"
78234,"cf113"
78237,"cf110"
78241,"cf108"
78242,"cf109"
78243,"cf105"
78249,"cf108"
78252,"cf101"
78253,"cf105"
78258,"cf113"
78259,"cf101"
78260,"cf113"
78267,"cf233"
78269,"cf111"
78277,"cf601"
78278,"cf111"
78281,"cf132"
78289,"cf103"
78290,"cf245"
78292,"cf110"
78293,"cf102"
78294,"cf102"
78296,"cf108"
78299,"cf110"
78302,"cf108"
78306,"cf108"
78319,"cf102"
78320,"cf103"
78321,"cf102"
78322,"cf110"
78324,"cf103"
78327,"cf105"
78332,"cf109"
78341,"cf105"
78345,"cf105"
78349,"cf105"
78351,"cf106"
78357,"cf102"
78362,"cf102"
78363,"cf102"
78369,"cf604"
78389,"cf402"
78398,"cf123"
78402,"cf219"
78403,"cf413"
78406,"cf218"
78425,"cf102"
78426,"cf122"
78427,"cf219"
78430,"cf132"
78436,"cf102"
78437,"cf106"
78438,"cf106"
78440,"cf106"
78441,"cf106"
78442,"cf106"
78447,"cf123"
78448,"cf218"
78480,"cf132"
78491,"cf109"
78497,"cf123"
78506,"cf402"
78507,"cf202"
78511,"cf107"
78515,"cf403"
78518,"cf107"
78519,"cf107"
78523,"cf107"
78524,"cf108"
78525,"cf105"
78528,"cf107"
78529,"cf108"
78530,"cf108"
78532,"cf111"
78533,"cf105"
78534,"cf221"
78535,"cf105"
78536,"cf105"
78543,"cf119"
78548,"cf119"
78552,"cf101"
78561,"cf132"
78562,"cf102"
78564,"cf102"
78565,"cf103"
78567,"cf125"
78573,"cf103"
78574,"cf108"
78575,"cf102"
78580,"cf103"
78583,"cf102"
78584,"cf109"
78585,"cf105"
78588,"cf108"
78591,"cf205"
78592,"cf134"
78609,"cf103"
78614,"cf123"
78620,"cf106"
78621,"cf131"
78624,"cf107"
78625,"cf107"
78628,"cf131"
78629,"cf107"
78630,"cf131"
78635,"cf110"
78636,"cf101"
78637,"cf114"
78638,"cf110"
78641,"cf103"
78644,"cf107"
78647,"cf107"
78650,"cf131"
78654,"cf107"
78658,"cf101"
78659,"cf107"
78660,"cf114"
78661,"cf107"
78663,"cf209"
78667,"cf102"
78668,"cf112"
78669,"cf119"
78672,"cf106"
78677,"cf114"
78678,"cf106"
78680,"cf114"
78681,"cf106"
78684,"cf114"
78685,"cf106"
78686,"cf106"
78691,"cf103"
78693,"cf106"
78695,"cf106"
78698,"cf119"
78699,"cf102"
78701,"cf119"
78707,"cf102"
78716,"cf102"
78717,"cf102"
78720,"cf106"
78721,"cf106"
78723,"cf108"
78726,"cf111"
78742,"cf218"
78745,"cf102"
78748,"cf121"
78751,"cf102"
78752,"cf106"
78757,"cf107"
78759,"cf103"
78761,"cf121"
78763,"cf107"
78769,"cf102"
78770,"cf128"
78772,"cf107"
78773,"cf102"
78774,"cf106"
78775,"cf106"
78776,"cf107"
78777,"cf106"
78778,"cf103"
78779,"cf107"
78781,"cf106"
78782,"cf128"
78783,"cf106"
78784,"cf106"
78788,"cf109"
78789,"cf106"
78797,"cf110"
78802,"cf410"
78812,"cf111"
78823,"cf102"
78824,"cf107"
78825,"cf106"
78828,"cf106"
78830,"cf402"
78834,"cf221"
78835,"cf103"
78836,"cf102"
78837,"cf102"
78845,"cf106"
78847,"cf102"
78848,"cf402"
78850,"cf106"
78851,"cf102"
78852,"cf106"
78854,"cf106"
78856,"cf102"
78859,"cf106"
78870,"cf405"
78877,"cf408"
78912,"cf106"
78917,"cf111"
78922,"cf106"
78925,"cf106"
78926,"cf106"
78929,"cf402"
78935,"cf105"
78942,"cf245"
78943,"cf101"
78969,"cf402"
78973,"cf402"
78975,"cf102"
78976,"cf121"
78977,"cf112"
78978,"cf115"
78979,"cf107"
78982,"cf106"
78984,"cf115"
78985,"cf106"
78989,"cf107"
78990,"cf107"
78992,"cf115"
78996,"cf107"
78999,"cf121"
79001,"cf106"
79003,"cf102"
79006,"cf102"
79007,"cf106"
79011,"cf121"
79012,"cf110"
79013,"cf110"
79014,"cf102"
79015,"cf112"
79030,"cf103"
79031,"cf108"
79032,"cf102"
79034,"cf109"
79038,"cf106"
79039,"cf106"
79040,"cf102"
79043,"cf117"
79045,"cf121"
79049,"cf106"
79050,"cf103"
79051,"cf108"
79052,"cf117"
79054,"cf121"
79056,"cf103"
79058,"cf109"
79059,"cf103"
79062,"cf106"
79065,"cf102"
79068,"cf103"
79069,"cf106"
79071,"cf115"
79072,"cf117"
79087,"cf601"
79091,"cf601"
79097,"cf101"
79109,"cf102"
79113,"cf102"
79115,"cf101"
79116,"cf106"
79118,"cf102"
79122,"cf101"
79124,"cf105"
79125,"cf102"
79126,"cf101"
79127,"cf111"
79129,"cf102"
79131,"cf106"
79135,"cf402"
79136,"cf123"
79137,"cf133"
79148,"cf109"
79155,"cf107"
79156,"cf103"
79159,"cf117"
79160,"cf107"
79161,"cf105"
79162,"cf106"
79166,"cf133"
79168,"cf133"
79171,"cf115"
79174,"cf133"
79177,"cf115"
79178,"cf117"
79179,"cf103"
79181,"cf117"
79183,"cf105"
79187,"cf101"
79189,"cf123"
79191,"cf115"
79193,"cf257"
79195,"cf133"
79197,"cf107"
79200,"cf107"
79201,"cf105"
79207,"cf107"
79208,"cf110"
79211,"cf110"
79213,"cf113"
79214,"cf113"
79215,"cf102"
79216,"cf110"
79217,"cf242"
79218,"cf101"
79219,"cf113"
79225,"cf110"
79230,"cf101"
79233,"cf110"
79235,"cf101"
79238,"cf110"
79239,"cf110"
79240,"cf110"
79244,"cf113"
79246,"cf113"
79250,"cf113"
79252,"cf110"
79254,"cf107"
79255,"cf110"
79257,"cf113"
79258,"cf101"
79259,"cf101"
79260,"cf101"
79262,"cf101"
79266,"cf102"
79269,"cf112"
79271,"cf102"
79274,"cf102"
79275,"cf102"
79277,"cf105"
79278,"cf102"
79280,"cf112"
79284,"cf119"
79286,"cf106"
79287,"cf112"
79288,"cf119"
79291,"cf102"
79292,"cf112"
79293,"cf107"
79294,"cf102"
79298,"cf112"
79305,"cf212"
79316,"cf117"
79319,"cf117"
79324,"cf110"
79327,"cf110"
79330,"cf106"
79332,"cf101"
79334,"cf103"
79347,"cf117"
79352,"cf107"
79355,"cf107"
79356,"cf107"
79361,"cf102"
79363,"cf105"
79366,"cf107"
79367,"cf413"
79391,"cf115"
79392,"cf205"
79398,"cf125"
79402,"cf402"
79404,"cf123"
79415,"cf133"
79439,"cf103"
79440,"cf111"
79452,"cf103"
79455,"cf110"
79456,"cf102"
79457,"cf102"
79467,"cf107"
79468,"cf105"
79469,"cf107"
79470,"cf114"
79472,"cf107"
79474,"cf107"
79476,"cf107"
79477,"cf105"
79483,"cf107"
79485,"cf107"
79486,"cf102"
79489,"cf113"
79495,"cf116"
79496,"cf107"
79497,"cf103"
79498,"cf116"
79501,"cf103"
79504,"cf103"
79505,"cf103"
79507,"cf107"
79509,"cf114"
79511,"cf107"
79512,"cf102"
79513,"cf113"
79514,"cf114"
79516,"cf105"
79520,"cf407"
79544,"cf402"
79549,"cf102"
79550,"cf102"
79556,"cf102"
79560,"cf105"
79565,"cf102"
79572,"cf102"
79573,"cf129"
79577,"cf218"
79585,"cf109"
79590,"cf134"
79595,"cf101"
79596,"cf222"
79603,"cf132"
79612,"cf110"
79614,"cf110"
79619,"cf110"
79621,"cf110"
79624,"cf110"
79627,"cf110"
79628,"cf106"
79638,"cf132"
79643,"cf122"
79644,"cf105"
79645,"cf102"
79646,"cf114"
79647,"cf105"
79649,"cf106"
79650,"cf114"
79652,"cf102"
79653,"cf114"
79656,"cf106"
79664,"cf106"
79666,"cf106"
79667,"cf106"
79669,"cf123"
79671,"cf106"
79672,"cf102"
79676,"cf122"
79677,"cf105"
79678,"cf102"
79681,"cf101"
79684,"cf102"
79686,"cf101"
79688,"cf102"
79689,"cf106"
79692,"cf106"
79696,"cf107"
79700,"cf106"
79703,"cf106"
79705,"cf115"
79706,"cf107"
79707,"cf107"
79711,"cf109"
79715,"cf107"
79717,"cf106"
79718,"cf107"
79720,"cf106"
79721,"cf106"
79727,"cf107"
79728,"cf103"
79729,"cf106"
79731,"cf106"
79733,"cf105"
79734,"cf106"
79735,"cf106"
79736,"cf121"
79744,"cf109"
79748,"cf107"
79749,"cf107"
79750,"cf107"
79751,"cf103"
79754,"cf103"
79755,"cf106"
79757,"cf107"
79759,"cf106"
79775,"cf123"
79777,"cf132"
79781,"cf604"
79784,"cf106"
79792,"cf110"
79796,"cf110"
79797,"cf107"
79800,"cf133"
79804,"cf106"
79805,"cf110"
79808,"cf106"
79812,"cf106"
79814,"cf107"
79816,"cf106"
79817,"cf113"
79822,"cf110"
79823,"cf107"
79828,"cf106"
79833,"cf233"
79854,"cf123"
79858,"cf101"
79859,"cf107"
79863,"cf102"
79864,"cf111"
79865,"cf107"
79866,"cf102"
79868,"cf102"
79875,"cf113"
79877,"cf107"
79878,"cf107"
79879,"cf101"
79880,"cf101"
79887,"cf115"
79894,"cf106"
79895,"cf114"
79896,"cf112"
79897,"cf105"
79899,"cf112"
79901,"cf105"
79902,"cf106"
79903,"cf112"
79910,"cf106"
79911,"cf106"
79912,"cf105"
79914,"cf114"
79916,"cf105"
79925,"cf105"
79926,"cf106"
79927,"cf105"
79929,"cf112"
79930,"cf106"
79931,"cf105"
79932,"cf112"
79933,"cf106"
79934,"cf106"
79935,"cf106"
79939,"cf106"
79940,"cf106"
79941,"cf106"
79943,"cf106"
79945,"cf106"
79948,"cf105"
79952,"cf106"
79953,"cf106"
79955,"cf105"
79956,"cf106"
79957,"cf102"
79959,"cf106"
79962,"cf105"
79975,"cf205"
79976,"cf233"
79990,"cf102"
79991,"cf113"
79994,"cf106"
79996,"cf102"
79998,"cf106"
80001,"cf102"
80002,"cf107"
80003,"cf102"
80007,"cf107"
80008,"cf106"
80011,"cf107"
80014,"cf131"
80015,"cf102"
80016,"cf106"
80017,"cf107"
80018,"cf102"
80019,"cf107"
80020,"cf102"
80023,"cf106"
80024,"cf113"
80025,"cf102"
80026,"cf102"
80027,"cf107"
80028,"cf102"
80029,"cf105"
80030,"cf105"
80031,"cf126"
80032,"cf101"
80033,"cf102"
80036,"cf107"
80039,"cf126"
80040,"cf101"
80045,"cf107"
80047,"cf102"
80048,"cf106"
80049,"cf101"
80051,"cf102"
80052,"cf105"
80054,"cf131"
80055,"cf106"
80056,"cf102"
80059,"cf107"
80060,"cf107"
80061,"cf107"
80062,"cf106"
80063,"cf107"
80064,"cf101"
80066,"cf107"
80067,"cf102"
80068,"cf107"
80069,"cf131"
80070,"cf126"
80079,"cf402"
80081,"cf103"
80095,"cf108"
80096,"cf109"
80097,"cf109"
80100,"cf125"
80101,"cf109"
80106,"cf109"
80108,"cf125"
80109,"cf109"
80112,"cf125"
80116,"cf109"
80117,"cf128"
80118,"cf108"
80119,"cf109"
80120,"cf125"
80121,"cf109"
80122,"cf103"
80124,"cf105"
80125,"cf125"
80127,"cf105"
80131,"cf125"
80132,"cf109"
80133,"cf103"
80136,"cf105"
80137,"cf109"
80139,"cf108"
80140,"cf109"
80146,"cf111"
80148,"cf601"
80153,"cf108"
80157,"cf107"
80158,"cf245"
80159,"cf402"
80163,"cf108"
80166,"cf101"
80167,"cf108"
80171,"cf242"
80172,"cf123"
80177,"cf106"
80179,"cf110"
80180,"cf106"
80181,"cf106"
80182,"cf106"
80183,"cf106"
80185,"cf102"
80189,"cf107"
80193,"cf106"
80195,"cf106"
80196,"cf108"
80197,"cf108"
80209,"cf107"
80210,"cf105"
80215,"cf107"
80216,"cf110"
80217,"cf106"
80218,"cf110"
80222,"cf111"
80239,"cf123"
80240,"cf242"
80243,"cf125"
80246,"cf138"
80249,"cf107"
80252,"cf109"
80253,"cf105"
80255,"cf107"
80259,"cf107"
80261,"cf112"
80262,"cf107"
80263,"cf112"
80265,"cf101"
80266,"cf112"
80267,"cf121"
80268,"cf107"
80272,"cf115"
80273,"cf107"
80274,"cf209"
80275,"cf107"
80276,"cf103"
80277,"cf107"
80278,"cf107"
80279,"cf115"
80280,"cf209"
80281,"cf112"
80283,"cf107"
80284,"cf115"
80287,"cf101"
80288,"cf103"
80289,"cf105"
80291,"cf121"
80292,"cf105"
80293,"cf112"
80300,"cf209"
80301,"cf105"
80303,"cf105"
80304,"cf106"
80305,"cf138"
80309,"cf112"
80311,"cf105"
80312,"cf138"
80315,"cf105"
80318,"cf106"
80319,"cf101"
80320,"cf138"
80321,"cf109"
80323,"cf209"
80326,"cf209"
80327,"cf105"
80329,"cf115"
80331,"cf138"
80332,"cf209"
80333,"cf107"
80334,"cf209"
80335,"cf103"
80336,"cf115"
80338,"cf107"
80339,"cf107"
80342,"cf209"
80346,"cf106"
80347,"cf115"
80351,"cf138"
80355,"cf209"
80358,"cf101"
80359,"cf112"
80365,"cf138"
80366,"cf106"
80370,"cf209"
80373,"cf107"
80374,"cf138"
80377,"cf115"
80379,"cf107"
80380,"cf138"
80382,"cf101"
80383,"cf138"
80384,"cf105"
80387,"cf209"
80388,"cf121"
80390,"cf138"
80393,"cf209"
80395,"cf138"
80397,"cf105"
80408,"cf101"
80410,"cf110"
80416,"cf111"
80417,"cf403"
80423,"cf132"
80427,"cf122"
80428,"cf111"
80429,"cf105"
80431,"cf102"
80434,"cf604"
80437,"cf101"
80438,"cf109"
80441,"cf115"
80442,"cf122"
80443,"cf102"
80446,"cf107"
80458,"cf102"
80470,"cf115"
80471,"cf107"
80485,"cf108"
80486,"cf138"
80488,"cf107"
80490,"cf111"
80491,"cf102"
80494,"cf105"
80497,"cf105"
80499,"cf113"
80500,"cf119"
80501,"cf107"
80507,"cf123"
80508,"cf107"
80518,"cf413"
80520,"cf111"
80548,"cf402"
80565,"cf211"
80574,"cf211"
80578,"cf106"
80579,"cf211"
80580,"cf604"
80581,"cf604"
80587,"cf106"
80589,"cf106"
80590,"cf211"
80591,"cf109"
80593,"cf106"
80594,"cf107"
80601,"cf245"
80622,"cf108"
80644,"cf407"
80647,"cf245"
80653,"cf111"
80656,"cf245"
80661,"cf111"
80692,"cf117"
80706,"cf101"
80710,"cf402"
80717,"cf133"
80725,"cf111"
80750,"cf109"
80761,"cf111"
80763,"cf604"
80802,"cf111"
80803,"cf114"
80804,"cf114"
80807,"cf103"
80808,"cf108"
80811,"cf111"
80814,"cf205"
80819,"cf110"
80825,"cf118"
80826,"cf103"
80829,"cf114"
80831,"cf110"
80833,"cf118"
80835,"cf114"
80836,"cf108"
80839,"cf111"
80840,"cf114"
80843,"cf121"
80844,"cf111"
80845,"cf121"
80846,"cf118"
80851,"cf114"
80853,"cf110"
80859,"cf107"
80861,"cf107"
80864,"cf110"
80865,"cf107"
80870,"cf103"
80874,"cf114"
80875,"cf118"
80876,"cf121"
80880,"cf121"
80881,"cf107"
80882,"cf118"
80883,"cf110"
80884,"cf118"
80885,"cf121"
80886,"cf103"
80887,"cf118"
80892,"cf118"
80894,"cf402"
80904,"cf111"
80910,"cf124"
80916,"cf408"
80923,"cf132"
80934,"cf132"
80940,"cf111"
80964,"cf111"
80989,"cf123"
80996,"cf111"
81001,"cf129"
81016,"cf122"
81037,"cf111"
81046,"cf119"
81048,"cf119"
81052,"cf115"
81063,"cf111"
81069,"cf119"
81071,"cf402"
81085,"cf126"
81094,"cf113"
81095,"cf109"
81096,"cf105"
81098,"cf105"
81099,"cf102"
81105,"cf105"
81107,"cf103"
81108,"cf106"
81109,"cf106"
81111,"cf105"
81112,"cf105"
81114,"cf103"
81118,"cf111"
81122,"cf109"
81123,"cf113"
81126,"cf111"
81127,"cf105"
81128,"cf109"
81129,"cf113"
81130,"cf113"
81132,"cf109"
81134,"cf109"
81136,"cf109"
81177,"cf101"
81180,"cf102"
81184,"cf121"
81185,"cf112"
81186,"cf106"
81187,"cf112"
81188,"cf113"
81190,"cf103"
81192,"cf103"
81194,"cf102"
81195,"cf103"
81197,"cf124"
81198,"cf112"
81205,"cf102"
81208,"cf103"
81209,"cf103"
81210,"cf211"
81212,"cf107"
81214,"cf108"
81217,"cf108"
81219,"cf107"
81224,"cf211"
81225,"cf102"
81226,"cf112"
81227,"cf107"
81229,"cf112"
81230,"cf108"
81231,"cf102"
81232,"cf107"
81235,"cf108"
81236,"cf124"
81239,"cf107"
81240,"cf103"
81241,"cf102"
81242,"cf103"
81243,"cf103"
81245,"cf211"
81246,"cf211"
81247,"cf211"
81249,"cf108"
81251,"cf121"
81253,"cf112"
81256,"cf103"
81263,"cf102"
81265,"cf106"
81267,"cf103"
81269,"cf124"
81272,"cf102"
81273,"cf112"
81274,"cf102"
81277,"cf211"
81278,"cf108"
81279,"cf108"
81282,"cf103"
81283,"cf121"
81284,"cf124"
81285,"cf102"
81287,"cf112"
81289,"cf112"
81296,"cf103"
81300,"cf112"
81303,"cf124"
81311,"cf102"
81313,"cf211"
81316,"cf108"
81318,"cf108"
81320,"cf121"
81321,"cf121"
81322,"cf124"
81325,"cf112"
81328,"cf108"
81329,"cf102"
81332,"cf103"
81333,"cf112"
81335,"cf103"
81338,"cf108"
81341,"cf112"
81342,"cf103"
81343,"cf113"
81346,"cf103"
81350,"cf124"
81352,"cf112"
81356,"cf103"
81358,"cf103"
81360,"cf103"
81361,"cf108"
81363,"cf103"
81364,"cf211"
81365,"cf102"
81366,"cf102"
81370,"cf108"
81371,"cf103"
81375,"cf103"
81376,"cf211"
81379,"cf103"
81380,"cf102"
81381,"cf103"
81382,"cf112"
81384,"cf103"
81386,"cf106"
81390,"cf111"
81431,"cf111"
81447,"cf115"
81458,"cf115"
81459,"cf101"
81462,"cf111"
81465,"cf123"
81473,"cf111"
81505,"cf115"
81510,"cf132"
81511,"cf408"
81513,"cf108"
81562,"cf124"
81596,"cf257"
81609,"cf123"
81632,"cf604"
81638,"cf111"
81651,"cf218"
81665,"cf111"
81676,"cf402"
81696,"cf111"
81716,"cf111"
81730,"cf111"
81732,"cf605"
81740,"cf114"
81751,"cf213"
81753,"cf242"
81761,"cf119"
81770,"cf101"
81795,"cf117"
81808,"cf123"
81818,"cf402"
81828,"cf111"
81854,"cf111"
81855,"cf127"
81867,"cf109"
81875,"cf219"
81883,"cf123"
81884,"cf111"
81885,"cf115"
81915,"cf109"
81919,"cf111"
81953,"cf101"
81960,"cf119"
81971,"cf403"
81979,"cf407"
81987,"cf410"
81988,"cf111"
81989,"cf111"
81995,"cf403"
81999,"cf101"
82002,"cf105"
82003,"cf116"
82004,"cf107"
82005,"cf108"
82006,"cf107"
82010,"cf111"
82014,"cf110"
82017,"cf108"
82019,"cf105"
82023,"cf108"
82025,"cf131"
82030,"cf105"
82031,"cf103"
82033,"cf110"
82034,"cf111"
82035,"cf110"
82036,"cf103"
82037,"cf107"
82038,"cf107"
82040,"cf108"
82042,"cf107"
82046,"cf107"
82047,"cf131"
82048,"cf107"
82050,"cf103"
82055,"cf111"
82058,"cf108"
82060,"cf111"
82061,"cf107"
82063,"cf111"
82064,"cf103"
82067,"cf110"
82070,"cf110"
82071,"cf103"
82072,"cf108"
82073,"cf107"
82076,"cf107"
82077,"cf108"
82078,"cf107"
82079,"cf107"
82088,"cf241"
82089,"cf241"
82111,"cf413"
82117,"cf219"
82118,"cf245"
82148,"cf221"
82154,"cf102"
82160,"cf604"
82177,"cf102"
82178,"cf110"
82182,"cf110"
82185,"cf101"
82186,"cf106"
82187,"cf102"
82188,"cf110"
82189,"cf110"
82193,"cf102"
82194,"cf106"
82196,"cf102"
82198,"cf110"
82199,"cf102"
82200,"cf117"
82203,"cf102"
82204,"cf110"
82205,"cf106"
82208,"cf110"
82216,"cf101"
82217,"cf106"
82218,"cf106"
82221,"cf110"
82223,"cf110"
82224,"cf107"
82226,"cf110"
82230,"cf117"
82231,"cf117"
82233,"cf102"
82234,"cf110"
82236,"cf102"
82237,"cf110"
82240,"cf102"
82241,"cf106"
82242,"cf117"
82244,"cf102"
82245,"cf106"
82246,"cf102"
82248,"cf106"
82257,"cf248"
82259,"cf111"
82273,"cf110"
82274,"cf109"
82277,"cf109"
82278,"cf105"
82280,"cf110"
82287,"cf132"
82291,"cf402"
82293,"cf101"
82294,"cf109"
82298,"cf109"
82299,"cf218"
82304,"cf108"
82314,"cf213"
82316,"cf213"
82318,"cf135"
82324,"cf245"
82325,"cf245"
82326,"cf134"
82335,"cf123"
82346,"cf242"
82347,"cf206"
82364,"cf108"
82365,"cf109"
82366,"cf108"
82368,"cf109"
82371,"cf122"
82377,"cf122"
82378,"cf109"
82380,"cf111"
82382,"cf101"
82390,"cf210"
82405,"cf135"
82424,"cf133"
82425,"cf133"
82440,"cf132"
82446,"cf403"
82463,"cf115"
82485,"cf117"
82489,"cf402"
82494,"cf111"
82503,"cf111"
82504,"cf117"
82507,"cf109"
82528,"cf109"
82541,"cf413"
82545,"cf245"
82552,"cf245"
82557,"cf133"
82560,"cf242"
82562,"cf101"
82565,"cf101"
82566,"cf111"
82570,"cf212"
82578,"cf111"
82588,"cf403"
82596,"cf132"
82600,"cf249"
82623,"cf123"
82626,"cf218"
82640,"cf125"
82668,"cf108"
82671,"cf105"
82675,"cf102"
82676,"cf101"
82689,"cf102"
82691,"cf102"
82715,"cf125"
82733,"cf245"
82735,"cf103"
82739,"cf111"
82751,"cf133"
82779,"cf401"
82781,"cf103"
82782,"cf103"
82784,"cf105"
82785,"cf103"
82788,"cf103"
82789,"cf103"
82790,"cf111"
82791,"cf103"
82804,"cf101"
82806,"cf102"
82809,"cf102"
82810,"cf136"
82811,"cf110"
82812,"cf107"
82817,"cf107"
82818,"cf102"
82822,"cf105"
82823,"cf102"
82824,"cf107"
82827,"cf103"
82828,"cf107"
82829,"cf101"
82830,"cf107"
82835,"cf103"
82836,"cf107"
82839,"cf113"
82842,"cf113"
82844,"cf107"
82845,"cf102"
82848,"cf108"
82853,"cf102"
82856,"cf113"
82860,"cf107"
82861,"cf102"
82862,"cf103"
82863,"cf107"
82868,"cf107"
82871,"cf107"
82874,"cf107"
82875,"cf107"
82878,"cf107"
82879,"cf107"
82881,"cf136"
82885,"cf103"
82888,"cf107"
82891,"cf102"
82892,"cf108"
82893,"cf107"
82894,"cf107"
82895,"cf103"
82901,"cf118"
82906,"cf133"
82915,"cf604"
82922,"cf103"
82944,"cf242"
82956,"cf242"
82983,"cf403"
83022,"cf113"
83029,"cf218"
83046,"cf123"
83048,"cf125"
83057,"cf128"
83074,"cf103"
83082,"cf103"
83092,"cf101"
83093,"cf101"
83098,"cf242"
83103,"cf204"
83106,"cf101"
83107,"cf126"
83113,"cf113"
83115,"cf107"
83125,"cf113"
83127,"cf124"
83128,"cf107"
83130,"cf119"
83131,"cf124"
83148,"cf417"
83164,"cf242"
83177,"cf420"
83180,"cf109"
83189,"cf105"
83190,"cf109"
83194,"cf109"
83198,"cf402"
83219,"cf245"
83224,"cf101"
83228,"cf245"
83229,"cf101"
83247,"cf105"
83250,"cf107"
83255,"cf105"
83259,"cf106"
83260,"cf107"
83262,"cf106"
83268,"cf106"
83273,"cf103"
83279,"cf103"
83285,"cf103"
83290,"cf102"
83294,"cf242"
83295,"cf103"
83296,"cf103"
83297,"cf102"
83298,"cf103"
83302,"cf102"
83305,"cf106"
83306,"cf109"
83311,"cf103"
83312,"cf103"
83314,"cf105"
83315,"cf105"
83318,"cf103"
83320,"cf103"
83321,"cf106"
83323,"cf103"
83327,"cf107"
83328,"cf103"
83330,"cf102"
83331,"cf135"
83334,"cf109"
83337,"cf103"
83338,"cf109"
83341,"cf103"
83344,"cf109"
83347,"cf105"
83348,"cf102"
83351,"cf105"
83358,"cf125"
83364,"cf119"
83376,"cf123"
83382,"cf125"
83383,"cf257"
83396,"cf132"
83399,"cf221"
83407,"cf102"
83408,"cf136"
83409,"cf101"
83410,"cf105"
83415,"cf106"
83416,"cf105"
83417,"cf101"
83423,"cf102"
83424,"cf106"
83425,"cf103"
83426,"cf102"
83427,"cf106"
83428,"cf103"
83430,"cf105"
83431,"cf101"
83433,"cf136"
83434,"cf102"
