"Primary_key","ACTIVITY_TYPE","SEX","INSEE_CODE","job_42","CURRENT_AGE","is_student","highest_diploma","household_type","target"
84422,"TACT1.1","Female","83137","csp_4_6",51,FALSE,"DIP1_8","FM4_1","Y"
84423,"TACT2.5","Male","83137","csp_8_5",29,FALSE,"DIP1_3","FM1_1","Y"
84424,"TACT1.1","Male","83137","csp_2_1",55,FALSE,"DIP1_6","FM4_1","Y"
84425,"TACT2.2","Female","83137","csp_8_4",23,TRUE,"DIP1_7","FM3_2","Y"
84426,"TACT2.1","Female","83137","csp_7_7",85,FALSE,"DIP1_2","FM1_2","J"
84427,"TACT2.1","Male","83137","csp_7_4",75,FALSE,"DIP1_4","FM1_1","Y"
84428,"TACT2.5","Male","83137","csp_8_5",51,FALSE,"DIP1_3","FM1_1","Y"
84429,"TACT1.1","Male","83137","csp_4_8",46,FALSE,"DIP1_7","FM4_1","Y"
84430,"TACT2.1","Female","83137","csp_7_7",72,FALSE,"DIP1_2","FM1_2","J"
84431,"TACT2.1","Male","83137","csp_7_8",77,FALSE,"DIP1","FM4_4","J"
84433,"TACT2.1","Female","83137","csp_7_7",90,FALSE,"DIP1_2","FM1_2","J"
84434,"TACT2.5","Male","83137","csp_8_5",59,FALSE,"DIP1_2","FM4_1","Y"
84436,"TACT2.2","Male","83137","csp_8_4",19,TRUE,"DIP1_4","FM1_1","Y"
84440,"TACT2.1","Male","83137","csp_7_8",85,FALSE,"DIP1_3","FM4_4","J"
84441,"TACT1.1","Male","83137","csp_1_2",25,FALSE,"DIP2","FM4_4","Y"
84442,"TACT2.1","Female","83137","csp_7_7",85,FALSE,"DIP1_3","FM4_4","J"
84443,"TACT1.1","Male","83137","csp_5_5",55,FALSE,"DIP1_6","FM4_1","Y"
84446,"TACT1.2","Male","83137","csp_6_3",31,FALSE,"DIP3","FM4_3","Y"
84448,"TACT1.1","Female","83137","csp_3_3",59,FALSE,"DIP1_5","FM4_1","Y"
84450,"TACT2.1","Female","83137","csp_7_2",70,FALSE,"DIP1_1","FM4_4","Y"
84451,"TACT2.2","Male","83137","csp_8_5",15,TRUE,"DIP3","FM4_1","Y"
84452,"TACT2.1","Female","83137","csp_7_7",81,FALSE,"DIP1_2","FM1_2","J"
84454,"TACT1.2","Male","83137","csp_2_1",39,FALSE,"DIP1_6","FM4_4","Y"
84456,"TACT1.2","Male","83137","csp_4_3",31,FALSE,"DIP1_7","FM1_1","Y"
84460,"TACT2.1","Male","83137","csp_7_5",65,FALSE,"DIP1_5","FM4_4","Y"
84461,"TACT2.2","Male","83137","csp_8_4",19,TRUE,"DIP1_2","FM4_3","Y"
84464,"TACT1.1","Female","83137","csp_2_1",63,FALSE,"DIP1_3","FM3_2","J"
84465,"TACT2.1","Female","83137","csp_7_8",87,FALSE,"DIP1_1","FM1_2","Y"
84466,"TACT1.1","Female","83137","csp_5_4",61,FALSE,"DIP1_4","FM4_3","J"
84467,"TACT2.5","Male","83137","csp_8_5",23,TRUE,"DIP1_2","FM1_1","Y"
84468,"TACT1.1","Female","83137","csp_4_5",61,FALSE,"DIP1_4","FM4_1","Y"
84469,"TACT2.1","Female","83137","csp_7_5",64,FALSE,"DIP1_3","FM4_4","Y"
84470,"TACT1.1","Male","83137","csp_3_3",62,FALSE,"DIP1_8","FM4_1","J"
84471,"TACT1.1","Male","83137","csp_4_7",64,FALSE,"DIP1_3","FM1_1","Y"
84472,"TACT2.4","Female","83137","csp_8_5",50,FALSE,"DIP1_4","FM4_2","Y"
84473,"TACT1.1","Female","83137","csp_4_5",37,FALSE,"DIP1_6","FM4_1","Y"
84474,"TACT1.2","Female","83137","csp_5_4",48,FALSE,"DIP1_6","FM1_2","Y"
84475,"TACT1.1","Male","83137","csp_3_7",49,FALSE,"DIP1_7","FM4_1","Y"
84476,"TACT2.1","Female","83137","csp_7_5",81,FALSE,"DIP1_1","FM4_4","Y"
84477,"TACT1.2","Male","83137","csp_2_1",55,FALSE,"DIP1_3","FM1_1","J"
84478,"TACT2.1","Male","83137","csp_7_5",74,FALSE,"DIP1_3","FM4_4","J"
84479,"TACT1.1","Male","83137","csp_4_3",30,TRUE,"DIP1_8","FM4_1","Y"
84481,"TACT1.1","Male","83137","csp_5_3",38,FALSE,"DIP1_4","FM4_1","Y"
84482,"TACT2.1","Female","83137","csp_7_7",95,FALSE,"DIP1_6","FM1_2","Y"
84485,"TACT1.1","Male","83137","csp_6_7",60,FALSE,"DIP1_2","FM4_1","J"
84486,"TACT2.1","Female","83137","csp_7_7",72,FALSE,"DIP1_3","FM4_4","J"
84489,"TACT1.2","Female","83137","csp_8_1",27,FALSE,"DIP1_3","FM4_4","Y"
84491,"TACT1.1","Male","83137","csp_4_3",40,FALSE,"DIP1_6","FM4_2","Y"
84495,"TACT1.1","Female","83137","csp_5_4",49,FALSE,"DIP1_7","FM4_1","Y"
84496,"TACT2.1","Female","83137","csp_7_2",72,FALSE,"DIP1_3","FM1_2","Y"
84497,"TACT1.1","Male","83137","csp_3_8",46,FALSE,"DIP1_7","FM4_1","Y"
84498,"TACT1.1","Male","83137","csp_3_3",33,FALSE,"DIP1_3","FM4_2","Y"
84500,"TACT2.1","Female","83137","csp_7_1",76,FALSE,"DIP1_2","FM4_4","Y"
84501,"TACT2.2","Female","83137","csp_8_4",18,TRUE,"DIP1_2","FM4_2","Y"
84503,"TACT1.1","Male","83137","csp_5_3",31,FALSE,"DIP1_2","FM2_0","J"
84506,"TACT2.1","Female","83137","csp_7_7",66,FALSE,"DIP1_1","FM4_4","Y"
84507,"TACT1.1","Female","83137","csp_4_6",32,FALSE,"DIP1_6","FM3_2","Y"
84509,"TACT2.1","Male","83137","csp_7_5",64,FALSE,"DIP1_4","FM4_4","Y"
84511,"TACT1.1","Female","83137","csp_5_4",52,FALSE,"DIP1_6","FM4_3","J"
84512,"TACT1.1","Male","83137","csp_5_6",31,FALSE,"DIP1_4","FM3_2","Y"
84513,"TACT1.2","Female","83137","csp_4_6",30,FALSE,"DIP1_7","FM4_3","J"
84514,"TACT2.1","Female","83137","csp_7_7",65,FALSE,"DIP1_3","FM3_2","Y"
84522,"TACT1.1","Female","83137","csp_5_2",35,FALSE,"DIP1_5","FM4_1","Y"
84524,"TACT1.1","Male","83137","csp_4_7",42,FALSE,"DIP1_3","FM4_1","Y"
84526,"TACT2.5","Male","83137","csp_8_5",32,FALSE,"DIP1","FM4_2","Y"
84531,"TACT1.1","Male","83137","csp_4_6",54,FALSE,"DIP1_7","FM4_1","Y"
84532,"TACT1.1","Female","83137","csp_3_4",45,FALSE,"DIP1_9","FM4_3","J"
84533,"TACT2.1","Female","83137","csp_7_8",71,FALSE,"DIP1_3","FM1_2","Y"
84534,"TACT2.1","Female","83137","csp_7_5",61,FALSE,"DIP1_6","FM4_4","Y"
84536,"TACT1.2","Male","83137","csp_6_8",24,FALSE,"DIP1_3","FM4_4","Y"
84538,"TACT2.2","Female","83137","csp_8_4",15,TRUE,"DIP1_2","FM4_1","Y"
84544,"TACT1.1","Male","83137","csp_4_7",22,TRUE,"DIP1_5","FM4_1","Y"
84545,"TACT2.1","Male","83137","csp_7_5",78,FALSE,"DIP1_4","FM4_4","Y"
84548,"TACT2.1","Female","83137","csp_7_7",64,FALSE,"DIP1_2","FM4_4","J"
84550,"TACT1.1","Male","83137","csp_4_6",42,TRUE,"DIP1_3","FM4_1","Y"
84555,"TACT1.1","Male","83137","csp_3_8",65,FALSE,"DIP1_4","FM4_1","Y"
84556,"TACT2.1","Female","83137","csp_7_8",76,FALSE,"DIP1_3","FM4_4","J"
84558,"TACT1.1","Male","83137","csp_4_6",64,FALSE,"DIP1_4","FM1_1","J"
84559,"TACT1.1","Male","83137","csp_4_6",41,FALSE,"DIP1_3","FM4_1","J"
84561,"TACT1.1","Female","83137","csp_5_5",55,FALSE,"DIP1_3","FM3_2","Y"
84562,"TACT2.2","Male","83137","csp_8_4",22,TRUE,"DIP1_3","FM3_2","Y"
84563,"TACT1.1","Female","83137","csp_4_7",53,FALSE,"DIP1_4","FM4_3","J"
84565,"TACT2.2","Female","83137","csp_8_4",22,TRUE,"DIP1_4","FM1_2","Y"
84566,"TACT2.1","Female","83137","csp_7_7",91,FALSE,"DIP2","FM1_2","Y"
84567,"TACT1.2","Male","83137","csp_8_1",27,FALSE,"DIP1_4","FM4_1","Y"
84568,"TACT2.1","Female","83137","csp_7_7",72,FALSE,"DIP1_2","FM4_4","J"
84569,"TACT1.1","Male","83137","csp_2_1",46,FALSE,"DIP1_4","FM4_1","Y"
84570,"TACT1.2","Female","83137","csp_5_2",53,FALSE,"DIP1_3","FM1_2","Y"
84576,"TACT2.5","Male","83137","csp_8_5",18,FALSE,"DIP3","FM3_2","Y"
84577,"TACT1.1","Male","83137","csp_6_4",36,FALSE,"DIP1_3","FM1_1","Y"
84580,"TACT2.1","Male","83137","csp_7_5",72,FALSE,"DIP1_3","FM4_4","J"
84581,"TACT2.1","Male","83137","csp_7_7",69,FALSE,"DIP1_7","FM1_1","Y"
84582,"TACT1.1","Female","83137","csp_6_5",24,FALSE,"DIP1_5","FM4_1","Y"
84589,"TACT2.1","Female","83137","csp_7_7",81,FALSE,"DIP1_2","FM1_2","J"
84593,"TACT2.1","Female","83137","csp_7_5",66,FALSE,"DIP1_7","FM1_2","Y"
84596,"TACT1.1","Female","83137","csp_5_2",46,FALSE,"DIP1_3","FM4_1","Y"
84597,"TACT2.5","Male","83137","csp_8_5",39,FALSE,"DIP3","FM4_2","Y"
84601,"TACT1.1","Male","83137","csp_6_8",37,FALSE,"DIP1_4","FM4_1","Y"
84605,"TACT1.1","Male","83137","csp_6_2",65,FALSE,"DIP1_4","FM4_2","Y"
84607,"TACT2.1","Female","83137","csp_7_7",63,FALSE,"DIP1_2","FM4_4","J"
84609,"TACT2.1","Female","83137","csp_7_7",63,FALSE,"DIP1_4","FM1_2","Y"
84611,"TACT2.4","Female","83137","csp_8_5",36,FALSE,"DIP1_6","FM4_2","Y"
84612,"TACT1.1","Male","83137","csp_3_3",59,FALSE,"DIP1_8","FM4_2","J"
84613,"TACT2.1","Female","83137","csp_7_7",87,FALSE,"DIP2","FM1_2","Y"
84614,"TACT2.1","Male","83137","csp_7_5",64,FALSE,"DIP1_6","FM4_4","Y"
84622,"TACT1.2","Male","83137","csp_6_3",27,FALSE,"DIP1_6","FM4_3","Y"
84623,"TACT1.1","Female","83137","csp_4_6",59,FALSE,"DIP1_5","FM1_2","J"
84625,"TACT1.1","Male","83137","csp_4_2",19,FALSE,"DIP1_4","FM4_1","Y"
84627,"TACT2.1","Female","83137","csp_7_1",89,FALSE,"DIP1_6","FM1_2","Y"
84632,"TACT1.1","Female","83138","csp_5_3",22,FALSE,"DIP1_3","FM4_1","Y"
84633,"TACT2.2","Female","83139","csp_8_4",19,TRUE,"DIP3","FM4_2","Y"
84638,"TACT2.1","Male","83140","csp_7_8",73,FALSE,"DIP1_1","FM4_4","Y"
84639,"TACT1.1","Female","83140","csp_6_8",45,FALSE,"DIP1_3","FM4_3","Y"
84640,"TACT1.2","Female","83140","csp_5_4",64,FALSE,"DIP1_4","FM4_4","Y"
84643,"TACT2.1","Male","83140","csp_7_1",90,FALSE,"DIP2","FM1_1","Y"
84645,"TACT1.1","Female","83141","csp_4_5",60,FALSE,"DIP1_6","FM4_1","Y"
84646,"TACT1.1","Female","83141","csp_5_4",24,FALSE,"DIP1_6","FM4_3","J"
84647,"TACT1.1","Male","83141","csp_5_3",39,FALSE,"DIP1_3","FM4_2","Y"
84648,"TACT1.1","Male","83141","csp_4_3",47,FALSE,"DIP1_7","FM1_1","Y"
84652,"TACT1.1","Female","83141","csp_4_3",65,FALSE,"DIP1_7","FM1_2","Y"
84655,"TACT1.2","Male","83141","csp_6_8",42,FALSE,"DIP1_3","FM1_1","Y"
84656,"TACT2.1","Male","83141","csp_7_8",74,FALSE,"DIP3","FM4_4","Y"
84659,"TACT1.1","Male","83143","csp_6_7",52,FALSE,"DIP2","FM4_1","Y"
84660,"TACT2.1","Female","83143","csp_7_2",77,FALSE,"DIP1_2","FM4_4","J"
84663,"TACT2.1","Female","83143","csp_7_7",68,FALSE,"DIP1_1","FM4_4","Y"
84664,"TACT1.1","Female","83144","csp_5_2",40,FALSE,"DIP1_4","FM4_1","Y"
84666,"TACT2.1","Male","83144","csp_7_8",72,FALSE,"DIP1_3","FM4_3","J"
84667,"TACT2.5","Male","83144","csp_8_5",53,FALSE,"DIP3","FM1_1","Y"
84670,"TACT2.2","Male","83144","csp_8_4",28,TRUE,"DIP1_6","FM3_1","Y"
84672,"TACT1.1","Male","83144","csp_5_3",28,FALSE,"DIP1_7","FM4_1","Y"
84673,"TACT2.4","Female","83144","csp_8_5",36,FALSE,"DIP3","FM4_2","Y"
84674,"TACT2.4","Female","83144","csp_8_5",63,FALSE,"DIP1_2","FM4_2","Y"
84677,"TACT2.1","Male","83144","csp_7_8",82,FALSE,"DIP1_3","FM4_4","Y"
84678,"TACT1.1","Male","83144","csp_6_3",46,FALSE,"DIP1_3","FM3_1","Y"
84680,"TACT1.1","Male","83144","csp_3_5",53,FALSE,"DIP2","FM4_1","Y"
84681,"TACT1.1","Male","83144","csp_6_4",61,FALSE,"DIP1_2","FM3_1","J"
84682,"TACT1.1","Male","83144","csp_6_3",57,FALSE,"DIP1_3","FM4_2","Y"
84683,"TACT2.5","Male","83144","csp_8_5",54,FALSE,"DIP1_3","FM1_1","Y"
84684,"TACT2.1","Female","83144","csp_7_5",71,FALSE,"DIP1_4","FM4_4","Y"
84685,"TACT1.1","Female","83144","csp_4_6",25,TRUE,"DIP1_8","FM4_2","Y"
84689,"TACT2.4","Female","83144","csp_8_6",66,FALSE,"DIP2","FM4_4","Y"
84690,"TACT2.1","Male","83144","csp_7_2",82,FALSE,"DIP1_2","FM4_4","J"
84693,"TACT1.1","Female","83144","csp_4_2",32,FALSE,"DIP1_3","FM4_1","Y"
84695,"TACT1.1","Male","83144","csp_4_7",54,FALSE,"DIP1_5","FM4_1","Y"
84697,"TACT1.2","Female","83145","csp_6_9",37,FALSE,"DIP3","FM4_4","Y"
84698,"TACT1.1","Male","83145","csp_3_3",50,FALSE,"DIP3","FM1_1","Y"
84701,"TACT2.2","Female","83146","csp_8_4",20,TRUE,"DIP1_5","FM4_1","Y"
84704,"TACT1.1","Female","83146","csp_5_4",33,FALSE,"DIP1_5","FM4_1","Y"
84706,"TACT2.1","Female","83148","csp_8_6",83,FALSE,"DIP1_2","FM3_2","Y"
84707,"TACT2.1","Female","83148","csp_7_7",94,FALSE,"DIP1","FM1_2","Y"
84708,"TACT1.1","Female","83148","csp_5_5",37,FALSE,"DIP1_6","FM4_1","Y"
84709,"TACT2.4","Female","83148","csp_8_6",62,FALSE,"DIP1_4","FM4_4","Y"
84711,"TACT1.1","Female","83148","csp_5_4",55,FALSE,"DIP1_6","FM4_1","Y"
84714,"TACT1.1","Male","83148","csp_3_8",50,FALSE,"DIP1_8","FM4_1","J"
84716,"TACT2.1","Female","83148","csp_7_7",79,FALSE,"DIP1_1","FM1_2","Y"
84719,"TACT1.1","Female","83148","csp_4_2",52,FALSE,"DIP1_8","FM4_1","Y"
84720,"TACT2.2","Male","83148","csp_8_4",23,TRUE,"DIP1_7","FM3_2","Y"
84722,"TACT2.1","Male","83148","csp_7_7",81,FALSE,"DIP1_3","FM4_4","J"
84724,"TACT2.2","Male","83148","csp_8_4",22,TRUE,"DIP1_4","FM4_1","Y"
84725,"TACT1.1","Male","83148","csp_2_2",28,FALSE,"DIP1_3","FM4_2","J"
84727,"TACT2.2","Male","83148","csp_8_4",24,TRUE,"DIP1_7","FM4_1","Y"
84729,"TACT1.1","Female","83148","csp_4_3",54,FALSE,"DIP1_7","FM1_2","Y"
84730,"TACT1.1","Male","83148","csp_2_1",42,FALSE,"DIP1_4","FM3_1","J"
84733,"TACT2.5","Female","83149","csp_8_6",64,FALSE,"DIP1_4","FM4_4","Y"
84734,"TACT2.1","Male","83149","csp_7_2",84,FALSE,"DIP1_1","FM4_4","Y"
84735,"TACT2.1","Male","83149","csp_7_2",72,FALSE,"DIP1_3","FM1_1","Y"
84737,"TACT2.1","Male","83150","csp_7_5",88,FALSE,"DIP1_5","FM1_1","Y"
84740,"TACT2.2","Female","83153","csp_8_4",17,TRUE,"DIP1_2","FM3_2","Y"
84741,"TACT2.1","Male","83153","csp_7_8",70,FALSE,"DIP2","FM4_4","Y"
84742,"TACT1.1","Female","83153","csp_5_2",31,FALSE,"DIP1_8","FM4_1","Y"
84743,"TACT2.1","Female","83153","csp_7_7",94,FALSE,"DIP1_3","FM1_2","Y"
84744,"TACT1.1","Female","83153","csp_5_3",40,FALSE,"DIP1_6","FM4_1","Y"
84747,"TACT2.2","Male","83153","csp_8_4",16,TRUE,"DIP3","FM4_1","Y"
84749,"TACT1.1","Female","83154","csp_4_6",48,FALSE,"DIP1_7","FM1_2","J"
84751,"TACT2.1","Male","83154","csp_7_4",91,FALSE,"DIP1_7","FM4_4","Y"
84754,"TACT1.1","Female","84001","csp_2_1",44,FALSE,"DIP1_6","FM4_1","Y"
84759,"TACT2.2","Female","84003","csp_8_4",18,TRUE,"DIP3","FM4_1","Y"
84760,"TACT2.2","Male","84003","csp_8_5",17,TRUE,"DIP3","FM3_2","Y"
84761,"TACT2.1","Male","84003","csp_7_5",65,FALSE,"DIP1_3","FM1_1","J"
84763,"TACT1.1","Male","84003","csp_5_2",49,FALSE,"DIP1_4","FM3_1","J"
84764,"TACT1.2","Male","84003","csp_6_4",29,FALSE,"DIP2","FM1_1","Y"
84767,"TACT1.1","Female","84003","csp_3_4",47,FALSE,"DIP1_9","FM4_1","J"
84768,"TACT2.1","Male","84003","csp_7_8",60,FALSE,"DIP1_3","FM1_1","J"
84769,"TACT2.5","Male","84003","csp_8_5",60,FALSE,"DIP1_3","FM4_3","J"
84770,"TACT2.2","Female","84003","csp_8_5",15,TRUE,"DIP3","FM4_1","Y"
84771,"TACT1.1","Female","84003","csp_4_6",74,FALSE,"DIP1_5","FM4_3","J"
84772,"TACT2.1","Female","84003","csp_7_7",71,FALSE,"DIP1_1","FM1_2","J"
84775,"TACT1.1","Female","84003","csp_5_4",38,FALSE,"DIP1_6","FM4_1","Y"
84777,"TACT2.1","Female","84003","csp_7_5",78,FALSE,"DIP1_1","FM1_2","J"
84778,"TACT2.1","Male","84003","csp_7_8",90,FALSE,"DIP1_1","FM4_4","J"
84783,"TACT2.1","Female","84004","csp_7_5",68,FALSE,"DIP1_3","FM4_4","Y"
84784,"TACT1.2","Female","84004","csp_4_6",42,FALSE,"DIP1_7","FM4_4","Y"
84785,"TACT1.1","Male","84004","csp_3_7",40,FALSE,"DIP1_6","FM4_1","Y"
84791,"TACT1.1","Female","84007","csp_4_3",42,FALSE,"DIP1_8","FM4_1","Y"
84794,"TACT2.4","Female","84007","csp_8_5",25,TRUE,"DIP2","FM1_2","Y"
84796,"TACT2.1","Female","84007","csp_7_7",69,FALSE,"DIP1_6","FM3_2","Y"
84798,"TACT1.1","Male","84007","csp_6_7",26,FALSE,"DIP1_6","FM1_1","Y"
84801,"TACT1.1","Female","84007","csp_5_2",53,FALSE,"DIP1_3","FM4_3","J"
84802,"TACT2.1","Male","84007","csp_7_4",73,FALSE,"DIP1_8","FM4_4","J"
84803,"TACT1.1","Female","84007","csp_5_2",33,FALSE,"DIP1_4","FM4_1","Y"
84805,"TACT1.1","Female","84007","csp_4_2",26,TRUE,"DIP1_7","FM1_2","Y"
84807,"TACT2.1","Female","84007","csp_7_7",91,FALSE,"DIP1_3","FM1_2","J"
84814,"TACT1.1","Male","84007","csp_2_1",29,FALSE,"DIP1_8","FM4_1","J"
84815,"TACT1.1","Female","84007","csp_5_2",61,FALSE,"DIP1_3","FM1_2","Y"
84818,"TACT1.2","Male","84007","csp_6_9",56,FALSE,"DIP1_3","FM3_2","Y"
84820,"TACT1.1","Male","84007","csp_5_6",23,TRUE,"DIP1_2","FM4_1","J"
84821,"TACT1.1","Female","84007","csp_4_3",52,FALSE,"DIP1_7","FM4_1","Y"
84823,"TACT2.2","Male","84007","csp_8_4",22,TRUE,"DIP1_4","FM4_1","Y"
84825,"TACT1.1","Female","84007","csp_6_8",43,FALSE,"DIP2","FM4_1","Y"
84826,"TACT2.1","Female","84007","csp_7_7",68,FALSE,"DIP1","FM4_4","Y"
84829,"TACT2.1","Female","84007","csp_7_7",64,FALSE,"DIP1_3","FM4_4","Y"
84831,"TACT1.1","Female","84007","csp_5_2",34,TRUE,"DIP2","FM1_2","Y"
84835,"TACT1.1","Female","84007","csp_4_3",35,FALSE,"DIP1_6","FM4_1","Y"
84836,"TACT1.1","Female","84007","csp_5_2",38,FALSE,"DIP1_3","FM4_1","Y"
84838,"TACT2.1","Female","84007","csp_7_5",75,FALSE,"DIP1_8","FM4_4","J"
84839,"TACT1.1","Female","84007","csp_5_4",36,FALSE,"DIP1_6","FM4_1","Y"
84842,"TACT1.1","Male","84007","csp_1_1",43,FALSE,"DIP1_2","FM1_1","J"
84845,"TACT1.1","Female","84007","csp_5_6",22,FALSE,"DIP1_5","FM4_3","J"
84849,"TACT2.1","Female","84007","csp_7_5",82,FALSE,"DIP1_8","FM1_2","J"
84850,"TACT2.1","Male","84007","csp_7_4",79,FALSE,"DIP1_7","FM1_1","J"
84851,"TACT2.4","Female","84007","csp_8_5",56,FALSE,"DIP1_4","FM4_4","Y"
84854,"TACT2.2","Female","84007","csp_8_4",18,TRUE,"DIP1_2","FM4_4","Y"
84855,"TACT2.1","Female","84007","csp_7_5",79,FALSE,"DIP1_9","FM4_4","J"
84856,"TACT1.1","Female","84007","csp_4_2",28,FALSE,"DIP1_8","FM4_1","Y"
84860,"TACT2.5","Male","84007","csp_8_5",58,FALSE,"DIP1_3","FM4_4","J"
84864,"TACT2.1","Female","84007","csp_7_7",75,FALSE,"DIP1_1","FM4_4","Y"
84865,"TACT1.1","Female","84007","csp_5_2",50,FALSE,"DIP1_4","FM4_1","J"
84869,"TACT2.1","Male","84007","csp_7_2",85,FALSE,"DIP1_1","FM1_1","J"
84870,"TACT2.1","Female","84007","csp_7_4",64,FALSE,"DIP1_7","FM4_4","Y"
84872,"TACT1.1","Male","84007","csp_6_3",27,FALSE,"DIP1_4","FM4_1","Y"
84874,"TACT1.2","Female","84007","csp_5_5",39,FALSE,"DIP1_3","FM4_2","Y"
84875,"TACT2.1","Female","84007","csp_7_7",72,FALSE,"DIP1_3","FM1_2","Y"
84876,"TACT2.1","Male","84007","csp_7_7",65,FALSE,"DIP1_4","FM1_1","Y"
84878,"TACT1.2","Female","84007","csp_5_5",24,FALSE,"DIP1_5","FM4_2","Y"
84881,"TACT2.2","Male","84007","csp_8_4",18,TRUE,"DIP3","FM3_2","Y"
84882,"TACT2.2","Male","84007","csp_8_4",17,TRUE,"DIP1_2","FM4_1","Y"
84883,"TACT1.2","Male","84007","csp_5_2",28,TRUE,"DIP1_4","FM1_1","J"
84884,"TACT1.1","Male","84007","csp_2_2",44,FALSE,"DIP1_5","FM4_1","Y"
84886,"TACT1.1","Female","84007","csp_4_3",50,FALSE,"DIP1_7","FM3_2","Y"
84888,"TACT2.5","Male","84007","csp_8_5",54,FALSE,"DIP1_3","FM4_4","J"
84890,"TACT1.1","Male","84007","csp_2_3",36,FALSE,"DIP1_6","FM4_1","Y"
84891,"TACT2.4","Female","84007","csp_8_5",49,FALSE,"DIP2","FM4_2","Y"
84892,"TACT2.2","Male","84007","csp_8_4",16,TRUE,"DIP1_2","FM4_4","J"
84893,"TACT2.2","Male","84007","csp_8_4",19,TRUE,"DIP1_2","FM4_1","Y"
84895,"TACT2.1","Male","84007","csp_7_5",72,FALSE,"DIP1_4","FM1_1","J"
84897,"TACT2.1","Male","84007","csp_7_1",67,FALSE,"DIP1_4","FM4_4","Y"
84898,"TACT1.1","Male","84007","csp_4_7",57,FALSE,"DIP1_6","FM4_1","Y"
84899,"TACT1.1","Male","84007","csp_6_4",25,FALSE,"DIP1_3","FM4_2","Y"
84900,"TACT2.1","Male","84007","csp_7_8",87,FALSE,"DIP1_1","FM4_4","J"
84901,"TACT1.1","Male","84007","csp_4_6",45,FALSE,"DIP1_6","FM4_1","J"
84902,"TACT1.1","Female","84007","csp_5_6",33,FALSE,"DIP2","FM4_3","J"
84908,"TACT1.1","Female","84007","csp_2_2",32,FALSE,"DIP1_8","FM3_2","Y"
84911,"TACT1.1","Female","84007","csp_5_2",26,FALSE,"DIP1_2","FM4_3","J"
84912,"TACT1.1","Male","84007","csp_2_1",40,FALSE,"DIP1_3","FM4_1","J"
84913,"TACT1.1","Male","84007","csp_5_5",25,FALSE,"DIP1_5","FM1_1","J"
84914,"TACT2.1","Female","84007","csp_7_5",66,FALSE,"DIP1_3","FM4_4","Y"
84915,"TACT2.2","Male","84009","csp_8_4",24,TRUE,"DIP1_4","FM3_2","Y"
84919,"TACT1.2","Female","84010","csp_5_6",43,FALSE,"DIP1","FM3_2","Y"
84920,"TACT1.1","Male","84012","csp_2_2",37,FALSE,"DIP1_5","FM1_1","Y"
84922,"TACT1.1","Female","84013","csp_4_6",47,FALSE,"DIP1_3","FM4_1","J"
84923,"TACT1.1","Female","84014","csp_5_6",45,FALSE,"DIP1_3","FM4_1","Y"
84925,"TACT1.1","Male","84014","csp_3_8",48,FALSE,"DIP1_3","FM4_2","J"
84928,"TACT1.1","Male","84016","csp_3_5",32,FALSE,"DIP1_8","FM1_1","J"
84930,"TACT1.1","Female","84016","csp_5_4",62,FALSE,"DIP1_7","FM4_3","J"
84931,"TACT1.2","Male","84016","csp_6_3",33,FALSE,"DIP1_2","FM4_3","Y"
84932,"TACT1.1","Male","84016","csp_3_8",57,FALSE,"DIP1_3","FM1_1","J"
84935,"TACT2.1","Male","84017","csp_7_8",70,FALSE,"DIP1_3","FM4_3","J"
84936,"TACT2.4","Female","84017","csp_8_5",53,FALSE,"DIP1","FM2_0","Y"
84940,"TACT1.1","Male","84019","csp_6_3",42,FALSE,"DIP1_5","FM4_1","Y"
84942,"TACT2.2","Female","84019","csp_8_4",23,TRUE,"DIP1_4","FM2_0","Y"
84944,"TACT2.2","Male","84019","csp_8_4",19,TRUE,"DIP1_4","FM4_2","Y"
84946,"TACT2.1","Female","84019","csp_7_7",98,FALSE,"DIP1_1","FM4_1","Y"
84947,"TACT1.1","Male","84019","csp_3_1",35,FALSE,"DIP1_8","FM4_1","Y"
84949,"TACT1.1","Male","84019","csp_6_8",38,FALSE,"DIP1_3","FM4_1","J"
84952,"TACT1.1","Female","84019","csp_6_8",33,FALSE,"DIP1_3","FM4_1","Y"
84954,"TACT1.1","Male","84019","csp_6_2",35,FALSE,"DIP1_8","FM1_1","Y"
84956,"TACT1.1","Male","84019","csp_3_7",47,FALSE,"DIP1_8","FM4_1","Y"
84958,"TACT1.1","Male","84019","csp_5_2",52,FALSE,"DIP1_3","FM4_1","J"
84960,"TACT2.1","Female","84020","csp_7_5",66,FALSE,"DIP1_7","FM1_2","Y"
84964,"TACT2.5","Male","84025","csp_8_6",65,FALSE,"DIP1_1","FM1_1","Y"
84965,"TACT2.1","Female","84025","csp_7_8",77,FALSE,"DIP1_3","FM4_4","J"
84966,"TACT1.1","Male","84026","csp_2_1",43,FALSE,"DIP2","FM4_2","J"
84967,"TACT2.1","Male","84026","csp_7_8",66,FALSE,"DIP1","FM4_4","Y"
84968,"TACT2.5","Male","84026","csp_8_5",44,FALSE,"DIP1_3","FM1_1","Y"
84969,"TACT1.1","Female","84026","csp_5_3",28,FALSE,"DIP1_4","FM1_2","Y"
84972,"TACT2.1","Female","84027","csp_7_5",70,FALSE,"DIP1_3","FM1_2","Y"
84973,"TACT2.1","Female","84027","csp_7_7",78,FALSE,"DIP1_2","FM2_0","Y"
