"Primary_key","EMP"
77158,"ec16"
77160,"ec16"
77164,"ec16"
77169,"ec16"
77172,"ec16"
77173,"ec16"
77175,"ec21"
77177,"ec16"
77182,"ec16"
77186,"ec16"
77190,"ec16"
77195,"ec16"
77198,"ec16"
77207,"ec16"
77209,"ec15"
77215,"ec16"
77221,"ec16"
77223,"ec16"
77225,"ec16"
77227,"ec16"
77231,"ec16"
77245,"ec16"
77247,"ec16"
77250,"ec16"
77252,"ec16"
77253,"ec16"
77254,"ec16"
77257,"ec16"
77265,"ec16"
77268,"ec16"
77269,"ec16"
77276,"ec16"
77279,"ec16"
77281,"ec16"
77284,"ec21"
77290,"ec12"
77291,"ec16"
77293,"ec16"
77296,"ec22"
77323,"ec16"
77326,"ec16"
77330,"ec16"
77331,"ec21"
77332,"ec16"
77335,"ec16"
77339,"ec16"
77340,"ec11"
77351,"ec16"
77354,"ec15"
77355,"ec16"
77356,"ec15"
77361,"ec16"
77364,"ec16"
77367,"ec16"
77368,"ec16"
77370,"ec16"
77379,"ec16"
77381,"ec16"
77382,"ec16"
77383,"ec16"
77385,"ec16"
77389,"ec16"
77391,"ec15"
77394,"ec16"
77399,"ec16"
77403,"ec16"
77404,"ec16"
77411,"ec11"
77413,"ec16"
77416,"ec16"
77423,"ec11"
77427,"ec16"
77430,"ec16"
77441,"ec16"
77446,"ec16"
77448,"ec16"
77450,"ec16"
77451,"ec16"
77452,"ec16"
77454,"ec22"
77456,"ec16"
77457,"ec21"
77460,"ec16"
77467,"ec16"
77469,"ec16"
77470,"ec21"
77482,"ec16"
77486,"ec16"
77487,"ec16"
77488,"ec16"
77495,"ec15"
77498,"ec16"
77502,"ec22"
77504,"ec15"
77512,"ec16"
77514,"ec16"
77517,"ec16"
77518,"ec11"
77522,"ec16"
77523,"ec11"
77526,"ec16"
77530,"ec16"
77537,"ec21"
77544,"ec16"
77549,"ec16"
77550,"ec16"
77553,"ec15"
77558,"ec16"
77566,"ec22"
77568,"ec16"
77570,"ec11"
77572,"ec16"
77576,"ec16"
77582,"ec16"
77583,"ec16"
77588,"ec16"
77591,"ec16"
77592,"ec16"
77594,"ec16"
77597,"ec16"
77598,"ec16"
77599,"ec16"
77602,"ec16"
77605,"ec21"
77614,"ec16"
77627,"ec16"
77629,"ec16"
77631,"ec16"
77634,"ec15"
77639,"ec16"
77652,"ec16"
77653,"ec21"
77656,"ec16"
77658,"ec16"
77661,"ec16"
77667,"ec21"
77670,"ec16"
77675,"ec15"
77676,"ec16"
77679,"ec21"
77688,"ec16"
77701,"ec16"
77706,"ec16"
77707,"ec15"
77708,"ec12"
77711,"ec21"
77714,"ec16"
77716,"ec16"
77719,"ec16"
77725,"ec16"
77731,"ec16"
77738,"ec16"
77740,"ec16"
77745,"ec16"
77750,"ec16"
77751,"ec16"
77759,"ec16"
77760,"ec16"
77761,"ec21"
77762,"ec22"
77764,"ec16"
77769,"ec16"
77770,"ec16"
77773,"ec16"
77776,"ec16"
77783,"ec16"
77784,"ec16"
77793,"ec16"
77795,"ec16"
77799,"ec16"
77800,"ec16"
77802,"ec16"
77804,"ec16"
77805,"ec16"
77815,"ec16"
77818,"ec16"
77819,"ec16"
77821,"ec16"
77824,"ec16"
77829,"ec16"
77830,"ec22"
77834,"ec21"
77836,"ec16"
77837,"ec16"
77838,"ec16"
77839,"ec16"
77840,"ec16"
77841,"ec16"
77843,"ec16"
77846,"ec16"
77849,"ec16"
77853,"ec16"
77858,"ec16"
77862,"ec16"
77866,"ec22"
77867,"ec16"
77873,"ec16"
77875,"ec16"
77877,"ec16"
77879,"ec15"
77880,"ec16"
77886,"ec16"
77890,"ec16"
77898,"ec11"
77910,"ec16"
77912,"ec16"
77914,"ec16"
77915,"ec16"
77920,"ec16"
77921,"ec16"
77922,"ec16"
77924,"ec16"
77928,"ec16"
77934,"ec16"
77935,"ec16"
77937,"ec16"
77945,"ec15"
77947,"ec16"
77951,"ec12"
77957,"ec16"
77958,"ec16"
77961,"ec16"
77962,"ec16"
77967,"ec16"
77971,"ec16"
77977,"ec13"
77978,"ec16"
77983,"ec16"
77986,"ec16"
77988,"ec16"
77992,"ec16"
77994,"ec16"
77995,"ec11"
78000,"ec21"
78004,"ec16"
78006,"ec21"
78010,"ec16"
78019,"ec16"
78023,"ec16"
78024,"ec16"
78026,"ec13"
78027,"ec16"
78032,"ec16"
78037,"ec16"
78038,"ec15"
78043,"ec16"
78047,"ec16"
78053,"ec16"
78056,"ec16"
78059,"ec16"
78074,"ec16"
78076,"ec16"
78084,"ec16"
78085,"ec22"
78092,"ec16"
78097,"ec16"
78099,"ec16"
78100,"ec16"
78101,"ec16"
78102,"ec16"
78104,"ec16"
78110,"ec16"
78119,"ec22"
78122,"ec16"
78130,"ec16"
78138,"ec16"
78142,"ec16"
78143,"ec16"
78157,"ec21"
78159,"ec16"
78164,"ec16"
78171,"ec16"
78179,"ec16"
78181,"ec16"
78182,"ec22"
78183,"ec16"
78185,"ec16"
78193,"ec16"
78196,"ec16"
78197,"ec16"
78201,"ec12"
78204,"ec16"
78205,"ec16"
78207,"ec16"
78209,"ec16"
78210,"ec16"
78212,"ec15"
78216,"ec16"
78221,"ec16"
78234,"ec16"
78241,"ec16"
78253,"ec16"
78258,"ec16"
78260,"ec22"
78264,"ec16"
78266,"ec16"
78270,"ec16"
78278,"ec11"
78280,"ec21"
78285,"ec16"
78289,"ec11"
78290,"ec16"
78292,"ec16"
78293,"ec16"
78299,"ec16"
78319,"ec16"
78320,"ec11"
78321,"ec16"
78322,"ec16"
78327,"ec16"
78341,"ec16"
78345,"ec16"
78348,"ec16"
78349,"ec16"
78351,"ec16"
78353,"ec15"
78357,"ec16"
78362,"ec16"
78363,"ec16"
78368,"ec15"
78374,"ec16"
78379,"ec16"
78382,"ec16"
78383,"ec16"
78384,"ec15"
78385,"ec16"
78389,"ec16"
78392,"ec16"
78395,"ec16"
78403,"ec11"
78404,"ec16"
78406,"ec15"
78407,"ec21"
78408,"ec16"
78409,"ec16"
78413,"ec21"
78414,"ec15"
78417,"ec16"
78425,"ec16"
78426,"ec16"
78427,"ec16"
78437,"ec16"
78438,"ec16"
78440,"ec16"
78441,"ec16"
78447,"ec16"
78449,"ec16"
78452,"ec16"
78456,"ec16"
78457,"ec16"
78461,"ec16"
78465,"ec16"
78466,"ec15"
78468,"ec16"
78469,"ec16"
78477,"ec16"
78480,"ec16"
78482,"ec16"
78487,"ec16"
78489,"ec16"
78490,"ec16"
78497,"ec16"
78502,"ec16"
78506,"ec16"
78507,"ec16"
78511,"ec16"
78518,"ec16"
78523,"ec16"
78524,"ec16"
78525,"ec21"
78528,"ec16"
78529,"ec16"
78530,"ec16"
78536,"ec16"
78543,"ec16"
78552,"ec16"
78558,"ec16"
78562,"ec16"
78564,"ec16"
78565,"ec16"
78575,"ec15"
78577,"ec16"
78580,"ec16"
78585,"ec16"
78588,"ec16"
78591,"ec16"
78592,"ec16"
78602,"ec16"
78604,"ec16"
78611,"ec16"
78615,"ec16"
78620,"ec16"
78624,"ec15"
78625,"ec16"
78628,"ec23"
78629,"ec16"
78644,"ec15"
78647,"ec16"
78650,"ec16"
78654,"ec16"
78661,"ec16"
78667,"ec16"
78672,"ec16"
78677,"ec16"
78680,"ec16"
78681,"ec16"
78684,"ec16"
78685,"ec16"
78686,"ec11"
78699,"ec16"
78707,"ec16"
78713,"ec16"
78714,"ec15"
78716,"ec16"
78717,"ec21"
78721,"ec16"
78722,"ec16"
78737,"ec12"
78739,"ec22"
78740,"ec13"
78742,"ec16"
78748,"ec21"
78752,"ec21"
78757,"ec16"
78761,"ec16"
78763,"ec16"
78770,"ec15"
78774,"ec16"
78775,"ec16"
78776,"ec21"
78779,"ec16"
78781,"ec16"
78783,"ec15"
78784,"ec16"
78792,"ec16"
78794,"ec21"
78797,"ec16"
78812,"ec22"
78813,"ec16"
78815,"ec16"
78817,"ec16"
78823,"ec16"
78824,"ec16"
78836,"ec16"
78845,"ec16"
78847,"ec16"
78850,"ec16"
78851,"ec22"
78852,"ec16"
78856,"ec16"
78859,"ec16"
78866,"ec21"
78870,"ec13"
78873,"ec16"
78877,"ec16"
78880,"ec12"
78881,"ec11"
78887,"ec16"
78894,"ec16"
78899,"ec16"
78907,"ec15"
78909,"ec16"
78912,"ec16"
78922,"ec16"
78925,"ec16"
78926,"ec16"
78937,"ec16"
78939,"ec16"
78943,"ec15"
78952,"ec16"
78953,"ec16"
78955,"ec16"
78960,"ec16"
78962,"ec16"
78975,"ec16"
78976,"ec16"
78977,"ec11"
78979,"ec16"
78985,"ec16"
78990,"ec21"
78996,"ec16"
78999,"ec16"
79001,"ec16"
79003,"ec16"
79006,"ec16"
79007,"ec16"
79011,"ec16"
79012,"ec16"
79023,"ec16"
79031,"ec16"
79032,"ec16"
79034,"ec16"
79038,"ec16"
79039,"ec15"
79045,"ec22"
79051,"ec16"
79054,"ec16"
79058,"ec16"
79062,"ec11"
79065,"ec16"
79071,"ec16"
79075,"ec16"
79080,"ec16"
79082,"ec16"
79084,"ec21"
79086,"ec16"
79089,"ec16"
79094,"ec16"
79097,"ec16"
79101,"ec16"
79103,"ec16"
79105,"ec16"
79109,"ec21"
79112,"ec15"
79113,"ec16"
79115,"ec16"
79116,"ec16"
79118,"ec16"
79124,"ec21"
79125,"ec16"
79126,"ec16"
79127,"ec11"
79129,"ec22"
79131,"ec16"
79134,"ec21"
79137,"ec21"
79141,"ec16"
79148,"ec16"
79150,"ec16"
79155,"ec21"
79160,"ec22"
79161,"ec16"
79166,"ec21"
79168,"ec16"
79174,"ec16"
79191,"ec16"
79195,"ec16"
79197,"ec16"
79200,"ec15"
79208,"ec22"
79211,"ec16"
79213,"ec23"
79214,"ec16"
79215,"ec16"
79216,"ec16"
79219,"ec16"
79225,"ec21"
79233,"ec16"
79235,"ec16"
79238,"ec16"
79239,"ec16"
79240,"ec15"
79244,"ec16"
79246,"ec21"
79250,"ec16"
79259,"ec16"
79262,"ec16"
79266,"ec16"
79269,"ec21"
79271,"ec16"
79274,"ec16"
79278,"ec16"
79280,"ec13"
79284,"ec16"
79287,"ec16"
79291,"ec16"
79292,"ec16"
79303,"ec16"
79307,"ec16"
79324,"ec16"
79327,"ec16"
79330,"ec15"
79332,"ec16"
79336,"ec11"
79344,"ec16"
79346,"ec16"
79347,"ec16"
79348,"ec15"
79352,"ec16"
79355,"ec16"
79356,"ec16"
79363,"ec15"
79366,"ec16"
79371,"ec16"
79375,"ec16"
79376,"ec16"
79377,"ec16"
79380,"ec16"
79386,"ec11"
79390,"ec15"
79391,"ec12"
79392,"ec16"
79397,"ec15"
79399,"ec16"
79403,"ec22"
79405,"ec16"
79406,"ec16"
79407,"ec16"
79411,"ec16"
79418,"ec16"
79440,"ec16"
79442,"ec16"
79447,"ec16"
79455,"ec16"
79456,"ec16"
79457,"ec16"
79467,"ec16"
79469,"ec16"
79470,"ec22"
79472,"ec16"
79474,"ec22"
79476,"ec16"
79483,"ec16"
79485,"ec16"
79486,"ec16"
79489,"ec15"
79496,"ec16"
79507,"ec16"
79509,"ec15"
79512,"ec16"
79513,"ec16"
79519,"ec16"
79520,"ec16"
79549,"ec15"
79550,"ec16"
79556,"ec13"
79565,"ec16"
79573,"ec15"
79579,"ec16"
79580,"ec16"
79585,"ec16"
79593,"ec16"
79596,"ec16"
79597,"ec16"
79614,"ec16"
79619,"ec22"
79621,"ec16"
79624,"ec16"
79627,"ec16"
79628,"ec16"
79632,"ec16"
79638,"ec16"
79644,"ec16"
79645,"ec15"
79646,"ec16"
79647,"ec16"
79649,"ec16"
79650,"ec16"
79652,"ec11"
79653,"ec16"
79656,"ec16"
79666,"ec15"
79667,"ec16"
79669,"ec16"
79671,"ec16"
79672,"ec16"
79677,"ec16"
79681,"ec16"
79684,"ec16"
79689,"ec22"
79692,"ec16"
79696,"ec16"
79700,"ec15"
79705,"ec16"
79706,"ec15"
79707,"ec16"
79718,"ec16"
79720,"ec16"
79721,"ec16"
79727,"ec16"
79728,"ec16"
79729,"ec16"
79731,"ec12"
79734,"ec15"
79735,"ec16"
79736,"ec16"
79748,"ec16"
79749,"ec16"
79750,"ec16"
79755,"ec15"
79759,"ec15"
79761,"ec16"
79765,"ec16"
79768,"ec16"
79774,"ec16"
79775,"ec21"
79777,"ec22"
79780,"ec21"
79783,"ec22"
79784,"ec16"
79792,"ec16"
79796,"ec15"
79805,"ec16"
79808,"ec16"
79812,"ec16"
79814,"ec16"
79816,"ec16"
79817,"ec16"
79822,"ec16"
79828,"ec16"
79833,"ec22"
79834,"ec16"
79843,"ec16"
79847,"ec16"
79848,"ec16"
79852,"ec16"
79855,"ec16"
79858,"ec16"
79859,"ec16"
79865,"ec16"
79869,"ec16"
79875,"ec16"
79877,"ec16"
79878,"ec16"
79879,"ec15"
79889,"ec16"
79895,"ec16"
79901,"ec16"
79902,"ec16"
79911,"ec16"
79914,"ec22"
79916,"ec16"
79925,"ec16"
79927,"ec16"
79931,"ec16"
79933,"ec16"
79935,"ec16"
79941,"ec16"
79943,"ec16"
79945,"ec11"
79948,"ec16"
79952,"ec16"
79955,"ec21"
79957,"ec16"
79970,"ec16"
79975,"ec16"
79978,"ec16"
79980,"ec16"
79981,"ec16"
79998,"ec16"
80001,"ec16"
80002,"ec15"
80003,"ec16"
80007,"ec16"
80014,"ec16"
80017,"ec16"
80018,"ec16"
80019,"ec16"
80020,"ec15"
80026,"ec16"
80027,"ec16"
80036,"ec16"
80039,"ec16"
80047,"ec16"
80051,"ec16"
80054,"ec21"
80055,"ec16"
80056,"ec15"
80060,"ec16"
80061,"ec16"
80063,"ec16"
80067,"ec16"
80068,"ec16"
80069,"ec16"
80070,"ec16"
80072,"ec16"
80076,"ec16"
80079,"ec16"
80081,"ec16"
80096,"ec15"
80097,"ec16"
80100,"ec16"
80101,"ec22"
80108,"ec15"
80109,"ec16"
80112,"ec16"
80118,"ec16"
80119,"ec16"
80124,"ec16"
80125,"ec16"
80127,"ec16"
80131,"ec16"
80132,"ec16"
80133,"ec22"
80136,"ec16"
80137,"ec16"
80140,"ec22"
80145,"ec16"
80146,"ec16"
80148,"ec11"
80157,"ec16"
80163,"ec16"
80167,"ec15"
80171,"ec16"
80172,"ec16"
80177,"ec16"
80179,"ec16"
80181,"ec21"
80182,"ec16"
80183,"ec16"
80185,"ec16"
80189,"ec15"
80193,"ec16"
80195,"ec16"
80196,"ec16"
80197,"ec16"
80210,"ec16"
80215,"ec16"
80216,"ec22"
80217,"ec16"
80218,"ec16"
80221,"ec16"
80222,"ec16"
80227,"ec16"
80228,"ec16"
80229,"ec16"
80233,"ec16"
80234,"ec22"
80235,"ec16"
80239,"ec16"
80240,"ec21"
80241,"ec16"
80243,"ec21"
80246,"ec16"
80255,"ec16"
80261,"ec16"
80262,"ec12"
80263,"ec21"
80268,"ec13"
80272,"ec16"
80274,"ec16"
80275,"ec15"
80276,"ec21"
80278,"ec11"
80280,"ec16"
80281,"ec16"
80284,"ec16"
80289,"ec16"
80291,"ec11"
80293,"ec11"
80300,"ec21"
80301,"ec16"
80304,"ec16"
80305,"ec16"
80309,"ec16"
80312,"ec16"
80315,"ec16"
80320,"ec16"
80323,"ec16"
80326,"ec21"
80329,"ec16"
80332,"ec16"
80334,"ec16"
80335,"ec16"
80336,"ec16"
80346,"ec16"
80351,"ec22"
80355,"ec16"
80359,"ec16"
80365,"ec16"
80366,"ec16"
80370,"ec21"
80374,"ec16"
80380,"ec16"
80383,"ec16"
80387,"ec16"
80390,"ec16"
80397,"ec16"
80402,"ec11"
80408,"ec16"
80410,"ec16"
80423,"ec16"
80427,"ec16"
80431,"ec16"
80432,"ec16"
80437,"ec16"
80439,"ec16"
80442,"ec16"
80443,"ec16"
80444,"ec16"
80453,"ec16"
80458,"ec16"
80473,"ec11"
80485,"ec16"
80486,"ec16"
80488,"ec16"
80494,"ec16"
80499,"ec16"
80501,"ec16"
80504,"ec16"
80508,"ec16"
80516,"ec16"
80519,"ec16"
80520,"ec16"
80522,"ec11"
80527,"ec16"
80532,"ec16"
80535,"ec22"
80539,"ec21"
80541,"ec16"
80544,"ec22"
80548,"ec16"
80551,"ec13"
80556,"ec21"
80558,"ec16"
80561,"ec16"
80570,"ec16"
80587,"ec16"
80593,"ec16"
80601,"ec16"
80614,"ec16"
80616,"ec16"
80618,"ec11"
80620,"ec16"
80623,"ec11"
80636,"ec16"
80642,"ec15"
80644,"ec22"
80646,"ec16"
80649,"ec16"
80651,"ec21"
80653,"ec16"
80655,"ec16"
80656,"ec16"
80657,"ec21"
80664,"ec15"
80666,"ec15"
80667,"ec16"
80671,"ec16"
80672,"ec16"
80679,"ec16"
80680,"ec16"
80692,"ec16"
80695,"ec16"
80699,"ec16"
80700,"ec16"
80703,"ec16"
80705,"ec16"
80706,"ec16"
80725,"ec16"
80732,"ec21"
80733,"ec13"
80740,"ec16"
80743,"ec16"
80750,"ec16"
80756,"ec21"
80759,"ec15"
80760,"ec16"
80765,"ec16"
80768,"ec16"
80770,"ec16"
80771,"ec16"
80772,"ec16"
80776,"ec16"
80781,"ec15"
80786,"ec16"
80791,"ec16"
80794,"ec16"
80801,"ec22"
80819,"ec16"
80826,"ec21"
80829,"ec16"
80831,"ec22"
80836,"ec16"
80853,"ec16"
80859,"ec15"
80861,"ec16"
80864,"ec21"
80865,"ec16"
80874,"ec15"
80881,"ec16"
80883,"ec16"
80886,"ec16"
80894,"ec16"
80898,"ec16"
80899,"ec16"
80901,"ec16"
80902,"ec15"
80905,"ec16"
80909,"ec16"
80911,"ec16"
80923,"ec16"
80925,"ec16"
80926,"ec16"
80927,"ec16"
80928,"ec16"
80934,"ec22"
80935,"ec21"
80940,"ec16"
80943,"ec16"
80944,"ec16"
80951,"ec16"
80953,"ec22"
80962,"ec11"
80978,"ec16"
80985,"ec16"
80987,"ec16"
80989,"ec16"
80996,"ec16"
81000,"ec16"
81003,"ec22"
81012,"ec16"
81013,"ec16"
81019,"ec16"
81030,"ec16"
81032,"ec16"
81033,"ec16"
81034,"ec16"
81036,"ec16"
81040,"ec16"
81046,"ec16"
81059,"ec16"
81071,"ec16"
81073,"ec15"
81077,"ec16"
81082,"ec15"
81095,"ec16"
81098,"ec16"
81099,"ec21"
81108,"ec16"
81109,"ec22"
81123,"ec16"
81127,"ec16"
81128,"ec22"
81129,"ec15"
81130,"ec16"
81132,"ec15"
81136,"ec16"
81137,"ec15"
81146,"ec16"
81149,"ec16"
81155,"ec16"
81161,"ec16"
81168,"ec16"
81185,"ec22"
81187,"ec16"
81194,"ec15"
81198,"ec16"
81208,"ec16"
81210,"ec16"
81214,"ec16"
81224,"ec16"
81226,"ec16"
81229,"ec22"
81230,"ec16"
81231,"ec16"
81235,"ec15"
81241,"ec16"
81246,"ec16"
81249,"ec16"
81251,"ec16"
81253,"ec11"
81269,"ec16"
81274,"ec16"
81277,"ec16"
81278,"ec16"
81279,"ec16"
81287,"ec16"
81289,"ec16"
81300,"ec21"
81313,"ec16"
81316,"ec13"
81318,"ec16"
81325,"ec16"
81356,"ec22"
81361,"ec16"
81364,"ec16"
81366,"ec16"
81376,"ec16"
81380,"ec16"
81382,"ec21"
81389,"ec16"
81397,"ec16"
81405,"ec16"
81409,"ec16"
81411,"ec16"
81436,"ec12"
81447,"ec16"
81452,"ec16"
81453,"ec15"
81458,"ec16"
81459,"ec22"
81470,"ec15"
81471,"ec16"
81472,"ec16"
81484,"ec21"
81490,"ec12"
81499,"ec16"
81505,"ec16"
81507,"ec16"
81517,"ec15"
81518,"ec16"
81520,"ec15"
81526,"ec16"
81534,"ec11"
81536,"ec21"
81543,"ec16"
81547,"ec15"
81554,"ec16"
81557,"ec16"
81561,"ec16"
81576,"ec16"
81581,"ec16"
81589,"ec16"
81601,"ec16"
81603,"ec16"
81606,"ec16"
81609,"ec16"
81611,"ec16"
81615,"ec16"
81616,"ec16"
81620,"ec16"
81623,"ec16"
81638,"ec12"
81644,"ec16"
81660,"ec16"
81671,"ec16"
81674,"ec16"
81676,"ec22"
81678,"ec15"
81681,"ec16"
81682,"ec16"
81688,"ec16"
81691,"ec22"
81696,"ec16"
81702,"ec16"
81704,"ec16"
81706,"ec16"
81707,"ec16"
81713,"ec16"
81716,"ec22"
81724,"ec11"
81725,"ec16"
81729,"ec16"
81730,"ec16"
81731,"ec16"
81732,"ec16"
81733,"ec16"
81736,"ec16"
81737,"ec16"
81741,"ec16"
81751,"ec13"
81753,"ec16"
81763,"ec15"
81764,"ec16"
81767,"ec16"
81770,"ec16"
81772,"ec16"
81774,"ec16"
81776,"ec16"
81777,"ec16"
81785,"ec16"
81787,"ec16"
81793,"ec16"
81798,"ec16"
81799,"ec22"
81807,"ec16"
81808,"ec16"
81809,"ec16"
81816,"ec16"
81817,"ec15"
81826,"ec16"
81830,"ec16"
81833,"ec16"
81836,"ec15"
81837,"ec16"
81841,"ec16"
81842,"ec16"
81844,"ec16"
81845,"ec16"
81854,"ec16"
81855,"ec16"
81858,"ec16"
81859,"ec15"
81862,"ec16"
81867,"ec22"
81876,"ec16"
81885,"ec22"
81893,"ec11"
81899,"ec16"
81900,"ec16"
81905,"ec16"
81908,"ec16"
81911,"ec16"
81912,"ec16"
81916,"ec16"
81917,"ec16"
81921,"ec16"
81931,"ec16"
81937,"ec13"
81950,"ec16"
81952,"ec16"
81958,"ec16"
81960,"ec22"
81962,"ec15"
81966,"ec16"
81976,"ec16"
81979,"ec16"
81982,"ec16"
81987,"ec16"
81989,"ec11"
81993,"ec16"
81995,"ec16"
81999,"ec16"
82002,"ec21"
82014,"ec16"
82023,"ec15"
82025,"ec16"
82035,"ec16"
82036,"ec21"
82038,"ec16"
82040,"ec16"
82047,"ec16"
82048,"ec22"
82058,"ec16"
82061,"ec16"
82070,"ec16"
82077,"ec16"
82078,"ec16"
82079,"ec16"
82083,"ec16"
82086,"ec16"
82088,"ec21"
82089,"ec16"
82094,"ec16"
82096,"ec16"
82098,"ec16"
82115,"ec16"
82120,"ec16"
82131,"ec21"
82133,"ec16"
82135,"ec16"
82136,"ec16"
82141,"ec11"
82144,"ec16"
82154,"ec16"
82160,"ec11"
82163,"ec16"
82166,"ec16"
82177,"ec16"
82178,"ec16"
82187,"ec16"
82188,"ec16"
82189,"ec15"
82193,"ec11"
82194,"ec22"
82199,"ec16"
82204,"ec16"
82205,"ec16"
82208,"ec21"
82217,"ec13"
82223,"ec16"
82226,"ec16"
82234,"ec16"
82237,"ec12"
82241,"ec16"
82244,"ec16"
82245,"ec15"
82246,"ec16"
82253,"ec16"
82254,"ec16"
82257,"ec16"
82260,"ec16"
82273,"ec16"
82274,"ec16"
82278,"ec16"
82280,"ec16"
82291,"ec16"
82294,"ec16"
82296,"ec22"
82298,"ec15"
82299,"ec15"
82304,"ec16"
82307,"ec21"
82308,"ec22"
82316,"ec16"
82318,"ec16"
82319,"ec16"
82326,"ec16"
82327,"ec16"
82329,"ec16"
82333,"ec16"
82336,"ec16"
82340,"ec16"
82342,"ec16"
82347,"ec16"
82358,"ec16"
82364,"ec16"
82366,"ec21"
82371,"ec15"
82377,"ec15"
82378,"ec16"
82380,"ec16"
82382,"ec16"
82390,"ec16"
82402,"ec16"
82403,"ec16"
82405,"ec16"
82409,"ec16"
82412,"ec16"
82422,"ec16"
82424,"ec16"
82425,"ec16"
82428,"ec16"
82431,"ec15"
82432,"ec16"
82436,"ec22"
82437,"ec16"
82439,"ec11"
82440,"ec16"
82441,"ec16"
82446,"ec16"
82447,"ec16"
82466,"ec16"
82469,"ec16"
82475,"ec16"
82477,"ec16"
82479,"ec16"
82487,"ec16"
82494,"ec11"
82503,"ec16"
82504,"ec13"
82507,"ec16"
82508,"ec16"
82522,"ec15"
82526,"ec21"
82537,"ec16"
82538,"ec16"
82540,"ec23"
82541,"ec15"
82542,"ec11"
82553,"ec16"
82556,"ec16"
82557,"ec16"
82563,"ec16"
82565,"ec21"
82571,"ec16"
82576,"ec16"
82578,"ec11"
82581,"ec23"
82587,"ec15"
82592,"ec21"
82597,"ec16"
82604,"ec16"
82607,"ec16"
82609,"ec16"
82611,"ec16"
82619,"ec21"
82623,"ec22"
82625,"ec16"
82629,"ec16"
82634,"ec16"
82635,"ec16"
82651,"ec16"
82657,"ec21"
82659,"ec16"
82661,"ec16"
82668,"ec21"
82671,"ec22"
82676,"ec16"
82686,"ec15"
82689,"ec16"
82691,"ec16"
82696,"ec16"
82701,"ec22"
82707,"ec16"
82709,"ec16"
82712,"ec16"
82715,"ec16"
82720,"ec16"
82723,"ec16"
82724,"ec22"
82730,"ec16"
82732,"ec16"
82734,"ec16"
82736,"ec16"
82738,"ec15"
82747,"ec16"
82748,"ec16"
82749,"ec22"
82754,"ec11"
82769,"ec16"
82776,"ec16"
82781,"ec16"
82785,"ec15"
82788,"ec16"
82791,"ec16"
82794,"ec16"
82798,"ec21"
82803,"ec16"
82811,"ec12"
82822,"ec22"
82824,"ec16"
82828,"ec16"
82830,"ec16"
82842,"ec16"
82844,"ec16"
82856,"ec15"
82863,"ec21"
82874,"ec16"
82875,"ec16"
82878,"ec16"
82879,"ec16"
82888,"ec16"
82892,"ec16"
82893,"ec16"
82894,"ec21"
82901,"ec16"
82916,"ec16"
82924,"ec16"
82929,"ec16"
82937,"ec22"
82938,"ec11"
82941,"ec16"
82944,"ec22"
82965,"ec15"
82966,"ec16"
82975,"ec21"
82979,"ec22"
82983,"ec16"
82999,"ec21"
83000,"ec16"
83001,"ec16"
83003,"ec11"
83004,"ec21"
83006,"ec15"
83007,"ec15"
83008,"ec16"
83014,"ec23"
83016,"ec16"
83018,"ec22"
83023,"ec16"
83026,"ec22"
83028,"ec16"
83029,"ec21"
83035,"ec16"
83036,"ec16"
83053,"ec16"
83067,"ec16"
83069,"ec16"
83077,"ec16"
83080,"ec15"
83082,"ec16"
83086,"ec16"
83100,"ec16"
83102,"ec16"
83113,"ec16"
83115,"ec22"
83125,"ec16"
83127,"ec16"
83128,"ec22"
83130,"ec16"
83131,"ec16"
83146,"ec16"
83147,"ec16"
83148,"ec16"
83150,"ec16"
83157,"ec12"
83168,"ec16"
83176,"ec16"
83179,"ec16"
83184,"ec16"
83187,"ec16"
83190,"ec16"
83211,"ec22"
83212,"ec16"
83214,"ec16"
83230,"ec16"
83235,"ec16"
83237,"ec16"
83243,"ec21"
83250,"ec16"
83259,"ec16"
83260,"ec16"
83262,"ec16"
83268,"ec16"
83273,"ec16"
83279,"ec16"
83285,"ec16"
83290,"ec16"
83296,"ec16"
83297,"ec16"
83305,"ec12"
83312,"ec16"
83318,"ec16"
83337,"ec16"
83341,"ec16"
83348,"ec15"
83358,"ec16"
83364,"ec16"
83368,"ec16"
83372,"ec16"
83384,"ec16"
83386,"ec16"
83394,"ec16"
83397,"ec21"
83399,"ec16"
83407,"ec16"
83408,"ec16"
83415,"ec15"
83427,"ec16"
83433,"ec22"
83439,"ec15"
83443,"ec21"
83444,"ec16"
83448,"ec16"
83454,"ec16"
83455,"ec11"
83458,"ec16"
83464,"ec16"
83466,"ec16"
83467,"ec16"
83472,"ec16"
83473,"ec16"
83474,"ec16"
83479,"ec16"
83480,"ec15"
83483,"ec16"
83484,"ec16"
83485,"ec21"
83487,"ec15"
83489,"ec15"
83492,"ec16"
83494,"ec15"
83496,"ec16"
83505,"ec16"
83511,"ec16"
83532,"ec16"
83541,"ec16"
83545,"ec15"
83549,"ec15"
83551,"ec16"
83553,"ec16"
83554,"ec21"
83572,"ec16"
83574,"ec16"
83578,"ec16"
83579,"ec21"
83588,"ec16"
83597,"ec16"
83607,"ec16"
83625,"ec16"
83633,"ec15"
83636,"ec16"
83640,"ec16"
83642,"ec21"
83646,"ec21"
83654,"ec16"
83661,"ec15"
83663,"ec13"
83664,"ec16"
83669,"ec16"
83672,"ec15"
83674,"ec15"
